Order Id;Company Id;Company Name;Date;Order Value;Converted
EPQYFVT0UJ8WMFPE;DU06SBB85M1W0RBF;Typewritten Appanage;2014-02-06;4490;0
D68229WBHV34MSQ2;DU06SBB85M1W0RBF;Typewritten Appanage;2015-08-08;7472;0
D5DR5JT52ADVGQRZ;DU06SBB85M1W0RBF;Typewritten Appanage;2016-05-25;7353;0
23OKTC8OUWTRYXZ5;DU06SBB85M1W0RBF;Typewritten Appanage;2017-07-19;8286;0
GMPYM2TMWC334ZZP;DU06SBB85M1W0RBF;Typewritten Appanage;2014-12-14;5258;0
9IZMGHJCOLJNZIBJ;DU06SBB85M1W0RBF;Typewritten Appanage;2017-10-06;104;0
SSY1UN4QRYCAA6NJ;DU06SBB85M1W0RBF;Typewritten Appanage;2015-12-30;5919;0
6PAXRQQAXU39JYX2;DU06SBB85M1W0RBF;Typewritten Appanage;2014-08-21;716;1
VMAD9915AV840NJ6;DU06SBB85M1W0RBF;Typewritten Appanage;2015-05-09;1777;0
ISP6D3UE9UUC87R5;DU06SBB85M1W0RBF;Typewritten Appanage;2014-04-30;2069;0
D2D6CRR1MXWK960S;DU06SBB85M1W0RBF;Typewritten Appanage;2016-04-04;8046;0
SRJ4CDQBUKSEHWXE;DU06SBB85M1W0RBF;Typewritten Appanage;2016-03-22;1997;1
R83XEDEXA7EPZ6IZ;DU06SBB85M1W0RBF;Typewritten Appanage;2015-05-13;4467;0
M8KIWUOR6ZHE4IAD;DU06SBB85M1W0RBF;Typewritten Appanage;2016-08-13;9236;0
DPE21OW012A5RRI0;DU06SBB85M1W0RBF;Typewritten Appanage;2015-05-17;4445;0
4OJS39XK3BG3BJ5D;DU06SBB85M1W0RBF;Typewritten Appanage;2018-10-05;9381;0
SCHVHY7H5ME2097I;DU06SBB85M1W0RBF;Typewritten Appanage;2015-05-06;4977;0
WOGK8BYGPIBLBYJD;DU06SBB85M1W0RBF;Typewritten Appanage;2018-05-06;959;0
TQMTZB92LSW5NTTI;DU06SBB85M1W0RBF;Typewritten Appanage;2018-08-31;8385;0
CSATIJX8ZS9O9Q53;DU06SBB85M1W0RBF;Typewritten Appanage;2018-11-15;5272;0
P9BTJ2KP41ZYOZ26;DU06SBB85M1W0RBF;Typewritten Appanage;2015-05-04;2682;0
Y0FTQNVDX8Q1DRWO;DU06SBB85M1W0RBF;Typewritten Appanage;2016-10-04;8228;0
9ONR5OIF5T5FI5XN;DU06SBB85M1W0RBF;Typewritten Appanage;2017-04-09;9206;0
BBPZGKXVOG7EQ8UC;DU06SBB85M1W0RBF;Typewritten Appanage;2015-06-21;3666;1
W3F6JWAO44OFX1SP;DU06SBB85M1W0RBF;Typewritten Appanage;2016-05-16;4264;0
8GNZ6F7GSFWARB7E;DU06SBB85M1W0RBF;Typewritten Appanage;2017-02-01;2300;0
ZLM9VYF2XFY7I2P2;DU06SBB85M1W0RBF;Typewritten Appanage;2018-08-24;4910;0
Q088COIMNCJTCNGH;DU06SBB85M1W0RBF;Typewritten Appanage;2014-12-06;1481;1
Z2NO2R4L693K39DF;DU06SBB85M1W0RBF;Typewritten Appanage;2017-05-23;7079;0
HO0QT3XK42NSF2YL;DU06SBB85M1W0RBF;Typewritten Appanage;2014-04-23;6838;0
O5YFLQP3V8RKTH03;EZ0ORB4NZEOOVASV;Airborne Brooks'S;2014-05-10;8059;0
24N7004T0EJFJAXW;EZ0ORB4NZEOOVASV;Airborne Brooks'S;2018-06-27;2829;1
SCBBCKD8FH37MYYD;EZ0ORB4NZEOOVASV;Airborne Brooks'S;2014-04-23;2871;0
2JX2AFK4KL4PU105;EZ0ORB4NZEOOVASV;Airborne Brooks'S;2014-09-06;8750;0
208SCRFQ7BP6O8LZ;EZ0ORB4NZEOOVASV;Airborne Brooks'S;2018-10-29;9085;0
ZRGR3VR0A7EUZS2D;EZ0ORB4NZEOOVASV;Airborne Brooks'S;2015-07-09;443;0
TLAXNJ2QKNET2DI7;EZ0ORB4NZEOOVASV;Airborne Brooks'S;2016-01-29;9003;0
D9JFUHLZT4WI7EL2;EZ0ORB4NZEOOVASV;Airborne Brooks'S;2015-01-23;4632;0
MLGCCHQ8242VPCJN;EZ0ORB4NZEOOVASV;Airborne Brooks'S;2017-08-10;8911;0
DXD4VE2JVENQSVKG;EZ0ORB4NZEOOVASV;Airborne Brooks'S;2015-06-25;913;0
5NECWGTEC3X4MJX6;EZ0ORB4NZEOOVASV;Airborne Brooks'S;2017-08-13;2113;1
WNHV2RQWP3J4QN9E;EZ0ORB4NZEOOVASV;Airborne Brooks'S;2017-11-05;1813;0
B2SFVFQXT7JYK0K1;EZ0ORB4NZEOOVASV;Airborne Brooks'S;2018-06-19;5270;0
2BQ2R4CR6N1IIVXJ;EZ0ORB4NZEOOVASV;Airborne Brooks'S;2018-03-31;8753;0
5XN3AZ02FBFTUJBI;EZ0ORB4NZEOOVASV;Airborne Brooks'S;2014-06-17;1362;1
FH3JCX1535636PL7;EZ0ORB4NZEOOVASV;Airborne Brooks'S;2015-12-24;9802;0
BFA2PGFCC1XXRJ0N;EZ0ORB4NZEOOVASV;Airborne Brooks'S;2018-01-24;5157;0
EUOTTT6ZWSZ5ZSBE;EZ0ORB4NZEOOVASV;Airborne Brooks'S;2017-05-23;979;0
7PLG58EXSX5SM546;EZ0ORB4NZEOOVASV;Airborne Brooks'S;2015-01-02;7723;0
8ABJPPVP799OWCQC;EZ0ORB4NZEOOVASV;Airborne Brooks'S;2016-08-26;2664;0
3O58KWR3Z9KW86OV;EZ0ORB4NZEOOVASV;Airborne Brooks'S;2016-03-27;9954;0
NGH362N9T1DD92FL;EZ0ORB4NZEOOVASV;Airborne Brooks'S;2015-10-23;7747;0
K7WTGNJLAV8FQZ2U;EZ0ORB4NZEOOVASV;Airborne Brooks'S;2016-06-27;1492;0
L8ANDEWM7JZY4VPH;EZ0ORB4NZEOOVASV;Airborne Brooks'S;2017-09-05;1423;0
5ZZXVOIOVUWLQMT7;EZ0ORB4NZEOOVASV;Airborne Brooks'S;2017-12-18;1592;0
3REXZ9WYN537MZJS;EZ0ORB4NZEOOVASV;Airborne Brooks'S;2016-05-15;1075;0
NMDHWN514ECX3V8V;EZ0ORB4NZEOOVASV;Airborne Brooks'S;2017-10-10;8530;0
FJRXSHWILQ07KYT1;EZ0ORB4NZEOOVASV;Airborne Brooks'S;2016-06-19;7062;1
WKIMYSQVOOZHKT16;EZ0ORB4NZEOOVASV;Airborne Brooks'S;2017-02-25;8511;0
E27O84V9XQ0M2VNE;EZ0ORB4NZEOOVASV;Airborne Brooks'S;2015-12-01;807;0
3ONTZNBJZSW8EMK5;EZ0ORB4NZEOOVASV;Airborne Brooks'S;2018-02-23;5341;0
GFT78Y3F9IQ3RUTD;EZ0ORB4NZEOOVASV;Airborne Brooks'S;2017-10-25;2798;0
NS55LS5LLV85ZRRC;40T9KERI0MPGHKLM;Blood-Thirsty Bathrooms;2016-02-04;6000;0
U302BNTK78G4Q824;40T9KERI0MPGHKLM;Blood-Thirsty Bathrooms;2015-11-05;9238;1
TZVE3BLNHBD1EY2H;40T9KERI0MPGHKLM;Blood-Thirsty Bathrooms;2018-04-30;2618;0
41SP4TZRVIELECPZ;40T9KERI0MPGHKLM;Blood-Thirsty Bathrooms;2015-12-28;2656;0
8ZAFPNESHCK9SMHE;40T9KERI0MPGHKLM;Blood-Thirsty Bathrooms;2016-12-01;2343;1
YIW45XFTL1GJ2PJZ;40T9KERI0MPGHKLM;Blood-Thirsty Bathrooms;2015-07-11;2966;0
QSFWBT7X8CUNMYA2;40T9KERI0MPGHKLM;Blood-Thirsty Bathrooms;2018-12-04;4261;0
DBOZCFW79TZIHTN7;40T9KERI0MPGHKLM;Blood-Thirsty Bathrooms;2014-07-08;7849;1
NKOVTJ2C07HW7E3D;40T9KERI0MPGHKLM;Blood-Thirsty Bathrooms;2017-01-25;5237;0
D5QCRIE7EVZ2BX3I;40T9KERI0MPGHKLM;Blood-Thirsty Bathrooms;2017-07-23;3247;0
1RJIF4ENL2TLAGZF;40T9KERI0MPGHKLM;Blood-Thirsty Bathrooms;2014-12-29;6171;0
KVXMKJY2SPNISDMQ;40T9KERI0MPGHKLM;Blood-Thirsty Bathrooms;2016-08-16;7919;0
CUK8UTTQYPUU9KTH;40T9KERI0MPGHKLM;Blood-Thirsty Bathrooms;2017-02-02;4936;0
SQJ78DDS22WIEZAC;40T9KERI0MPGHKLM;Blood-Thirsty Bathrooms;2018-07-12;8022;1
V2SMMMX5EEL5X5Y2;40T9KERI0MPGHKLM;Blood-Thirsty Bathrooms;2015-06-09;8664;0
OBXJ7DBLSA8CQHPS;40T9KERI0MPGHKLM;Blood-Thirsty Bathrooms;2017-05-16;1150;0
0TRDBR0GOEM2J4TZ;40T9KERI0MPGHKLM;Blood-Thirsty Bathrooms;2017-09-18;395;0
44S3N56IVAFLYMPP;XLP9UYG279HDXUZU;Tricky Rattling;2015-04-24;5665;1
WZWZT2H7IGEUAVR2;XLP9UYG279HDXUZU;Tricky Rattling;2017-11-05;435;0
29HFWCSO7NK2BC4T;XLP9UYG279HDXUZU;Tricky Rattling;2018-03-08;8776;0
5O8EA0KB043857KJ;XLP9UYG279HDXUZU;Tricky Rattling;2017-11-01;4665;0
JX0LNHQIHOJF3B9G;XLP9UYG279HDXUZU;Tricky Rattling;2014-02-06;4581;0
WXU2IRKX7HHJI7JE;XLP9UYG279HDXUZU;Tricky Rattling;2018-04-28;8496;0
6CTDFCBWTPFF1T23;XLP9UYG279HDXUZU;Tricky Rattling;2017-08-22;3670;0
2BCTSLW282QPNVDQ;XLP9UYG279HDXUZU;Tricky Rattling;2016-05-05;5077;1
X2E8ZO4N49RV910X;XLP9UYG279HDXUZU;Tricky Rattling;2016-07-25;6892;1
94ALPOSZSGCMVEFU;XLP9UYG279HDXUZU;Tricky Rattling;2017-10-28;3756;0
STKYF3J5M11VKKOB;XLP9UYG279HDXUZU;Tricky Rattling;2017-06-28;1545;0
FVJYH847BOAQ4XCT;XLP9UYG279HDXUZU;Tricky Rattling;2015-10-25;4580;0
ZUC2ZEY2EH7QZJL9;XLP9UYG279HDXUZU;Tricky Rattling;2018-03-21;3803;0
QBKP3WY2E4HXU0QN;XLP9UYG279HDXUZU;Tricky Rattling;2016-03-29;4245;0
8UDZEZJYKD4YIW2F;XLP9UYG279HDXUZU;Tricky Rattling;2014-03-13;9798;0
PM8W1YB5CZ93JTZR;XLP9UYG279HDXUZU;Tricky Rattling;2016-03-03;4419;0
DR30YO6YUFYJ62M1;2ZJTRLVWCNDWYO1A;Concerted Crystallization;2014-07-10;7116;0
UOEBO1QCW9MQFPZE;2ZJTRLVWCNDWYO1A;Concerted Crystallization;2015-03-23;1378;0
296N44A7IYLMXTKV;2ZJTRLVWCNDWYO1A;Concerted Crystallization;2015-02-11;2192;0
Z58Y0HMM7FX3F3G6;2ZJTRLVWCNDWYO1A;Concerted Crystallization;2015-08-31;722;0
G5IEEMEWNAKZNXWW;2ZJTRLVWCNDWYO1A;Concerted Crystallization;2018-09-26;9324;0
L7CEYHQ4K5CMXC3Y;2ZJTRLVWCNDWYO1A;Concerted Crystallization;2016-10-03;4917;1
SO6VYS9PLY2ZAM0M;2ZJTRLVWCNDWYO1A;Concerted Crystallization;2017-08-27;8831;0
SIZGC7PEZZFLTVI9;2ZJTRLVWCNDWYO1A;Concerted Crystallization;2018-10-06;9751;0
T83WE2UN2SGB2AFA;2ZJTRLVWCNDWYO1A;Concerted Crystallization;2016-02-16;8459;0
O3498MSR72HXZ40F;2ZJTRLVWCNDWYO1A;Concerted Crystallization;2014-09-12;9026;0
CWRFZ2DQ6274X05M;2ZJTRLVWCNDWYO1A;Concerted Crystallization;2014-04-22;9285;1
HLVRD0CDZXFCO39V;2ZJTRLVWCNDWYO1A;Concerted Crystallization;2016-09-27;3575;1
N3U62UQGY3R0P73F;2ZJTRLVWCNDWYO1A;Concerted Crystallization;2015-05-28;4562;1
8GK2WI8R7H1EOYPK;2ZJTRLVWCNDWYO1A;Concerted Crystallization;2017-07-13;5457;0
YZBS2143KZAV04CD;2ZJTRLVWCNDWYO1A;Concerted Crystallization;2017-10-23;9451;0
M28SBH56P2E3DNKX;2ZJTRLVWCNDWYO1A;Concerted Crystallization;2018-08-15;1236;1
DKY9RFFXN1XHSZ3X;2ZJTRLVWCNDWYO1A;Concerted Crystallization;2016-04-14;8931;0
4J3VA72C5W2C90VQ;2ZJTRLVWCNDWYO1A;Concerted Crystallization;2014-09-04;6287;1
6TUQSK9F1YJMH1JK;2ZJTRLVWCNDWYO1A;Concerted Crystallization;2018-03-16;1237;0
D12II4SML9TTO8HC;2ZJTRLVWCNDWYO1A;Concerted Crystallization;2016-09-22;8368;0
3Q02VGK5Y1CE5D6Q;2ZJTRLVWCNDWYO1A;Concerted Crystallization;2016-11-09;3442;0
RPTUERJFU06IRI7D;2ZJTRLVWCNDWYO1A;Concerted Crystallization;2017-01-10;3380;0
YWNED6EBPMN0BS3E;2ZJTRLVWCNDWYO1A;Concerted Crystallization;2017-04-01;468;0
17KIWY406WTKXATE;2ZJTRLVWCNDWYO1A;Concerted Crystallization;2014-06-24;7668;0
2IH2854X6GP9TRZJ;2ZJTRLVWCNDWYO1A;Concerted Crystallization;2018-05-25;7082;1
A017TUM8VFSB7HUX;185BFSSJ7YYJND41;One-Sided Subjectivist;2018-02-27;1824;1
KRHY8LRP4OBMNEJQ;185BFSSJ7YYJND41;One-Sided Subjectivist;2018-11-21;8360;0
INFVAJ5RRP5YLZTW;185BFSSJ7YYJND41;One-Sided Subjectivist;2015-05-30;219;0
PUBRACPFEWY0B5VL;185BFSSJ7YYJND41;One-Sided Subjectivist;2015-06-11;7539;0
4NP3C2TM4BAECF0P;185BFSSJ7YYJND41;One-Sided Subjectivist;2015-10-19;3566;0
39OBF7XWF43397SG;185BFSSJ7YYJND41;One-Sided Subjectivist;2017-03-28;8439;0
2G5DFJUF62EWAA6I;185BFSSJ7YYJND41;One-Sided Subjectivist;2014-03-22;3745;0
40KX69ZCGMJ96WIJ;185BFSSJ7YYJND41;One-Sided Subjectivist;2015-06-24;3367;1
CGVG66QI25759XTF;185BFSSJ7YYJND41;One-Sided Subjectivist;2016-09-29;594;1
WATXZRR9I8QRPYZR;185BFSSJ7YYJND41;One-Sided Subjectivist;2017-12-13;1589;1
NQHU32JV7CCDYU6O;185BFSSJ7YYJND41;One-Sided Subjectivist;2014-07-02;665;0
XHBG3981DZM0UJQ0;185BFSSJ7YYJND41;One-Sided Subjectivist;2017-01-12;8602;0
XFXIIEYMH8ZPLGM9;185BFSSJ7YYJND41;One-Sided Subjectivist;2017-03-06;8956;0
2V1CZBXZX0YWZPOD;185BFSSJ7YYJND41;One-Sided Subjectivist;2016-01-26;3833;0
PCLWPZTA0QTTFX3S;185BFSSJ7YYJND41;One-Sided Subjectivist;2017-11-26;1474;0
CDR3B7DAG3DS2GLN;185BFSSJ7YYJND41;One-Sided Subjectivist;2017-06-05;9957;0
RXLWZKAULZ7BEDHI;185BFSSJ7YYJND41;One-Sided Subjectivist;2016-11-12;3016;0
U8ZOOYJQL4RXFUW0;185BFSSJ7YYJND41;One-Sided Subjectivist;2014-08-30;6259;0
NSWN39HFHRHHXNPS;185BFSSJ7YYJND41;One-Sided Subjectivist;2014-07-20;3687;0
WQ5KKS88Q2KWE70Z;185BFSSJ7YYJND41;One-Sided Subjectivist;2015-01-14;9947;0
57NSDWLOOS3TJWMA;185BFSSJ7YYJND41;One-Sided Subjectivist;2014-06-02;5269;0
6AWIYEN57MRT1Y6Z;185BFSSJ7YYJND41;One-Sided Subjectivist;2014-01-04;1192;0
OHBP970F3SQXWYPB;185BFSSJ7YYJND41;One-Sided Subjectivist;2014-04-18;1130;0
UUH4OJRMHVKGA44M;185BFSSJ7YYJND41;One-Sided Subjectivist;2017-02-04;5799;0
EW4U09NT2L6738T7;3OTA3BSMYS20IH95;Unusual Sweazey;2018-11-26;7261;0
UGY3SLYQ29TZTB5J;3OTA3BSMYS20IH95;Unusual Sweazey;2015-03-20;2028;0
VEQBSES08BJAK8VA;3OTA3BSMYS20IH95;Unusual Sweazey;2015-06-06;8045;1
NSP2MOSF9CXODZKY;3OTA3BSMYS20IH95;Unusual Sweazey;2014-10-03;9281;0
5VB0XMKXMH1KIM3E;3OTA3BSMYS20IH95;Unusual Sweazey;2017-03-12;5202;0
KCWVOQ4EQU6KJCGC;3OTA3BSMYS20IH95;Unusual Sweazey;2016-12-26;9148;0
0I7NTIKIP178QA2D;3OTA3BSMYS20IH95;Unusual Sweazey;2018-01-20;375;0
Q8FEWPWCN7AUZSRQ;3OTA3BSMYS20IH95;Unusual Sweazey;2018-08-11;8415;1
JHLG1JG1XPZDD7GG;3OTA3BSMYS20IH95;Unusual Sweazey;2017-10-08;9005;0
YJU2HRAJQTEC15I3;3OTA3BSMYS20IH95;Unusual Sweazey;2016-05-15;6229;0
OA2THAKEDYS2N8HB;3OTA3BSMYS20IH95;Unusual Sweazey;2017-11-29;1021;0
O9GTONPZZULAM5Q2;3OTA3BSMYS20IH95;Unusual Sweazey;2015-09-07;1769;1
PQZ1QVW1VLXKTZ97;3OTA3BSMYS20IH95;Unusual Sweazey;2014-04-09;5370;0
EHPQP990LSH0RCGT;3OTA3BSMYS20IH95;Unusual Sweazey;2018-05-05;8615;0
8NRWOJI3KUYZPSS9;3OTA3BSMYS20IH95;Unusual Sweazey;2016-06-05;5838;0
1W7HJV4GEXVXGFL9;3OTA3BSMYS20IH95;Unusual Sweazey;2017-08-07;8973;0
S0KMSAE5SKSW9LVU;3OTA3BSMYS20IH95;Unusual Sweazey;2018-05-16;9748;0
MAXOYGBSJ07CSRYN;3OTA3BSMYS20IH95;Unusual Sweazey;2017-11-19;5325;1
XLJOJH45A9U6XQY2;3OTA3BSMYS20IH95;Unusual Sweazey;2016-08-28;197;0
QWP2I1K185AZ6I1Q;3OTA3BSMYS20IH95;Unusual Sweazey;2016-09-21;2872;0
T841SAIATIGDNB8P;3OTA3BSMYS20IH95;Unusual Sweazey;2018-01-27;9869;0
Y5KQNAJUERLLZGK3;3OTA3BSMYS20IH95;Unusual Sweazey;2016-01-17;5822;0
QMNRDCZAJOMX2F97;YJ2UL0T3HPVQHOWY;Sixteenth Myers;2018-10-24;7250;0
FPYL3T55L8UH7RWK;YJ2UL0T3HPVQHOWY;Sixteenth Myers;2018-03-19;1483;1
W40KRFZWDCCIJOM9;YJ2UL0T3HPVQHOWY;Sixteenth Myers;2016-01-15;8318;0
FMT0S2EG1DOB71QT;YJ2UL0T3HPVQHOWY;Sixteenth Myers;2017-01-22;7024;0
C2Q98F3U9PYZ49TU;YJ2UL0T3HPVQHOWY;Sixteenth Myers;2014-11-08;7036;0
5Q4RDGTRN3OATL7Y;YJ2UL0T3HPVQHOWY;Sixteenth Myers;2015-11-01;3904;0
64048LN49YM4FJQM;YJ2UL0T3HPVQHOWY;Sixteenth Myers;2015-09-09;7626;0
0AP3GM43GU5NMORI;YJ2UL0T3HPVQHOWY;Sixteenth Myers;2014-05-15;6511;1
6VI3K91RN67MUYE4;YJ2UL0T3HPVQHOWY;Sixteenth Myers;2015-01-19;898;1
1NBEDTDFMVVZFM5B;YJ2UL0T3HPVQHOWY;Sixteenth Myers;2015-04-12;6663;1
AEZOUQJVCYNPDQZP;YJ2UL0T3HPVQHOWY;Sixteenth Myers;2017-10-22;3325;1
9356O17EUOSZMW1N;YJ2UL0T3HPVQHOWY;Sixteenth Myers;2015-06-03;9397;0
PDE9XU6E6D9QEB5B;YJ2UL0T3HPVQHOWY;Sixteenth Myers;2017-12-11;2240;0
CCBGP8FUPIC8TYZ5;YJ2UL0T3HPVQHOWY;Sixteenth Myers;2017-10-25;4035;0
6CE7IP5YJ99LYXZ9;YJ2UL0T3HPVQHOWY;Sixteenth Myers;2014-01-10;4549;0
22M8Q7LUPN81ORUD;YJ2UL0T3HPVQHOWY;Sixteenth Myers;2017-12-15;1100;1
FTWFAW6WWCI1WJI4;YJ2UL0T3HPVQHOWY;Sixteenth Myers;2018-06-26;7707;0
VC0O3SV8ABNHGQ86;YJ2UL0T3HPVQHOWY;Sixteenth Myers;2015-07-22;259;0
Z4GZXQ2XYD1AN3TV;YJ2UL0T3HPVQHOWY;Sixteenth Myers;2015-09-12;2840;0
1BBYT8X2GW842EHM;YJ2UL0T3HPVQHOWY;Sixteenth Myers;2017-11-19;6087;1
VMU9WFXQKIP8RJZ2;EPU1V443J45S7MKQ;Drop Fits;2017-04-26;1129;0
NV3ZDVO7RJRLQCLU;EPU1V443J45S7MKQ;Drop Fits;2016-01-28;1578;0
Y83D7S668WCBM0GW;EPU1V443J45S7MKQ;Drop Fits;2017-07-11;6693;0
IQU81TO9NLQDZKQO;EPU1V443J45S7MKQ;Drop Fits;2016-03-24;5645;0
HXHA9A2CGVJ0CQ77;EPU1V443J45S7MKQ;Drop Fits;2014-02-26;1427;0
FC60ABB2DQJV5CNN;EPU1V443J45S7MKQ;Drop Fits;2017-11-21;6246;0
60B50CJJO8A2VYJ0;EPU1V443J45S7MKQ;Drop Fits;2016-10-18;7567;0
WIW18SPGU2MS2WAU;EPU1V443J45S7MKQ;Drop Fits;2018-01-10;3070;0
X4UVPHG72SRSQQS1;EPU1V443J45S7MKQ;Drop Fits;2014-04-23;1488;0
4DX7LH5W1D1FD974;EPU1V443J45S7MKQ;Drop Fits;2014-02-23;2728;0
PL43T61PG9NR57YZ;EPU1V443J45S7MKQ;Drop Fits;2018-10-21;3244;0
E4P38LBWB1ZKRGD0;EPU1V443J45S7MKQ;Drop Fits;2015-04-19;4158;0
00M0OER7PIT3J59T;EPU1V443J45S7MKQ;Drop Fits;2014-04-21;2796;0
5TRJY54M76PN7KLH;EPU1V443J45S7MKQ;Drop Fits;2016-07-17;1964;0
HLEJ0CV7WPIE1RJW;EPU1V443J45S7MKQ;Drop Fits;2015-06-18;8800;1
SMT9P4X92MOKBXUY;EPU1V443J45S7MKQ;Drop Fits;2018-01-15;2066;0
PFZ2U1SV9SQU2R9T;EPU1V443J45S7MKQ;Drop Fits;2016-05-27;5202;0
DAOX1IQU55N5YM1I;VLT5RSX3QMXCKIUZ;Richer Quick-Wate;2016-07-08;9196;0
YIUFBGSZQTPJVVTC;VLT5RSX3QMXCKIUZ;Richer Quick-Wate;2017-12-17;9133;0
92SNK8NRT45Y1UI8;VLT5RSX3QMXCKIUZ;Richer Quick-Wate;2017-02-18;380;1
Z343GV8R6T49G865;VLT5RSX3QMXCKIUZ;Richer Quick-Wate;2014-11-28;2123;0
OTX0MFKUQ94J9JN3;VLT5RSX3QMXCKIUZ;Richer Quick-Wate;2016-06-23;7672;1
LRG966NCYW8O2OAY;VLT5RSX3QMXCKIUZ;Richer Quick-Wate;2015-08-23;8926;0
51BM6H15JBLJXN0N;VLT5RSX3QMXCKIUZ;Richer Quick-Wate;2017-03-24;7696;1
DY88C74P5W9W11ES;VLT5RSX3QMXCKIUZ;Richer Quick-Wate;2017-11-03;9883;0
2O9HLPQHIX8KG6ES;VLT5RSX3QMXCKIUZ;Richer Quick-Wate;2018-05-23;4536;0
BEUENWKACIBJRFU6;VLT5RSX3QMXCKIUZ;Richer Quick-Wate;2016-08-26;7381;0
CO2Z1YXTLVXRZOQH;VLT5RSX3QMXCKIUZ;Richer Quick-Wate;2018-05-12;4120;0
BH4Q8FB0W4BO3UBY;VLT5RSX3QMXCKIUZ;Richer Quick-Wate;2018-09-08;5939;0
USU0RL6Z1N306H4G;VLT5RSX3QMXCKIUZ;Richer Quick-Wate;2015-11-20;2948;0
4R4DT4XP8LTQ3NRO;VLT5RSX3QMXCKIUZ;Richer Quick-Wate;2017-04-17;9155;0
K2K09YZZCW9LVKJB;VLT5RSX3QMXCKIUZ;Richer Quick-Wate;2015-04-29;8613;0
3VB7D93OP2N6MBQK;VLT5RSX3QMXCKIUZ;Richer Quick-Wate;2018-12-14;3239;0
TJUCJ174TUFPKK3X;VLT5RSX3QMXCKIUZ;Richer Quick-Wate;2017-04-22;3084;1
9OCH5F0MAS3B25S7;QD5L6BNJFPJQ232E;Duller Flyer;2017-07-24;7924;0
N71B4X81YWEWZDJX;QD5L6BNJFPJQ232E;Duller Flyer;2016-03-02;140;1
XLNB4UEQ0P6BHO2I;QD5L6BNJFPJQ232E;Duller Flyer;2015-05-26;3614;0
OKGHI2UU1W8PDFPI;QD5L6BNJFPJQ232E;Duller Flyer;2016-05-13;2543;0
56S3NMML8KJQITBG;QD5L6BNJFPJQ232E;Duller Flyer;2014-08-16;7415;0
TB1D5XVG9LNKMUN2;QD5L6BNJFPJQ232E;Duller Flyer;2015-04-04;8238;0
K2DJWXEC6XC1M4JN;QD5L6BNJFPJQ232E;Duller Flyer;2018-11-16;6196;0
SFI2RLZVAWAGR4I3;QD5L6BNJFPJQ232E;Duller Flyer;2016-03-26;4756;0
YAK34N94M1F2MDVM;QD5L6BNJFPJQ232E;Duller Flyer;2015-03-05;8867;0
LZ56BMO6NHM1YVA4;QD5L6BNJFPJQ232E;Duller Flyer;2015-12-24;2713;0
C6NKAM6K5R01FPDC;QD5L6BNJFPJQ232E;Duller Flyer;2018-04-05;6504;0
I30Q09HVG619ALK5;QD5L6BNJFPJQ232E;Duller Flyer;2018-03-21;9182;0
0KJEQ6TR98OTKEJH;QD5L6BNJFPJQ232E;Duller Flyer;2016-10-29;5663;1
DL6LSHPYB135TZAB;QD5L6BNJFPJQ232E;Duller Flyer;2017-02-04;2557;0
SCGDIHP975HRS5FT;QD5L6BNJFPJQ232E;Duller Flyer;2017-02-04;3658;0
TXMLODD4USHIZU81;E1JVEEAC4U1J92QQ;Anxious **Zq;2015-08-03;4028;0
LAFISN44DRRM0RJP;E1JVEEAC4U1J92QQ;Anxious **Zq;2016-07-22;197;0
VLNC8COAY5LZSPEQ;E1JVEEAC4U1J92QQ;Anxious **Zq;2016-03-27;8726;0
1XKJKA7FA8BQICAE;E1JVEEAC4U1J92QQ;Anxious **Zq;2017-03-01;5833;0
9IIHCEUMH1MGXE8A;E1JVEEAC4U1J92QQ;Anxious **Zq;2015-01-20;2593;0
OZSR124VPAI3WMP5;E1JVEEAC4U1J92QQ;Anxious **Zq;2014-12-24;7835;0
VMBAOO4CIKWQHSRG;E1JVEEAC4U1J92QQ;Anxious **Zq;2016-08-30;7195;0
990RQHQWFUFGZ832;E1JVEEAC4U1J92QQ;Anxious **Zq;2018-12-31;3357;0
30LUQCS1C5AV0IOZ;E1JVEEAC4U1J92QQ;Anxious **Zq;2015-10-21;9057;0
I9VVTYAXXKKFYND6;E1JVEEAC4U1J92QQ;Anxious **Zq;2017-03-02;4523;0
DCZE31KQSCV1MVDV;E1JVEEAC4U1J92QQ;Anxious **Zq;2016-10-01;6708;1
18KZDAX27UE0WFWU;E1JVEEAC4U1J92QQ;Anxious **Zq;2015-09-04;7062;0
MV7U9CEDJFE46TFJ;E1JVEEAC4U1J92QQ;Anxious **Zq;2014-07-10;9033;0
H7VBDO53VLT33HUV;E1JVEEAC4U1J92QQ;Anxious **Zq;2014-12-17;2416;0
V2JKUKUIV1ZK509Y;E1JVEEAC4U1J92QQ;Anxious **Zq;2016-06-07;8029;0
G0KXS2A75LX3JJKJ;E1JVEEAC4U1J92QQ;Anxious **Zq;2016-10-25;631;1
KAKTXK1OA8604MDG;E1JVEEAC4U1J92QQ;Anxious **Zq;2015-10-14;4388;0
N6IERK4SFX8HPOLI;E1JVEEAC4U1J92QQ;Anxious **Zq;2018-03-25;5325;0
0WURW6QZ7S71KZPI;E1JVEEAC4U1J92QQ;Anxious **Zq;2015-03-23;3990;0
4D5YSKTUE1VIEIOS;E1JVEEAC4U1J92QQ;Anxious **Zq;2015-12-13;168;0
